truth,pred,time
1,1,31688.0
0,0,31697.0
4,4,31690.0
2,6,31671.0
2,7,31672.0
0,0,31672.0
3,0,31699.0
3,3,31689.0
7,3,31698.0
7,7,31672.0
7,7,31672.0
5,2,31671.0
7,7,31690.0
5,1,31701.0
7,7,31690.0
6,0,31670.0
6,3,31671.0
0,7,31690.0
5,4,31699.0
0,0,31688.0
1,6,31697.0
0,0,31672.0
4,4,31673.0
5,5,31699.0
1,1,31672.0
2,2,31699.0
2,2,31690.0
3,1,31697.0
4,2,31689.0
1,6,31691.0
2,2,31700.0
0,7,31688.0
2,4,31697.0
5,6,31691.0
3,4,31672.0
2,2,31671.0
3,0,31670.0
1,1,31699.0
7,7,31691.0
3,1,31699.0
1,1,31688.0
1,5,31672.0
2,7,31671.0
7,7,31673.0
3,3,31698.0
1,6,31688.0
7,4,31699.0
6,4,31672.0
7,7,31673.0
2,7,31671.0
7,7,31688.0
2,2,31698.0
4,4,31691.0
1,3,31696.0
2,2,31672.0
1,1,31671.0
1,1,31700.0
3,6,31687.0
6,1,31697.0
2,7,31689.0
3,1,31673.0
7,7,31673.0
3,1,31673.0
3,0,31698.0
4,2,31672.0
0,0,31671.0
4,2,31688.0
0,0,31690.0
2,2,31701.0
1,0,31688.0
0,0,31696.0
7,7,31672.0
2,6,31671.0
7,7,31700.0
0,3,31672.0
6,6,31698.0
3,1,31690.0
2,4,31699.0
2,7,31690.0
3,0,31671.0
0,0,31671.0
4,4,31690.0
4,7,31699.0
4,4,31689.0
5,1,31697.0
3,0,31688.0
0,6,31671.0
1,0,31699.0
2,4,31673.0
4,2,31698.0
4,7,31689.0
0,5,31672.0
7,6,31688.0
5,5,31672.0
7,7,31699.0
0,3,31688.0
1,2,31697.0
4,4,31691.0
0,2,31672.0
4,5,31700.0
6,7,31689.0
2,6,31699.0
1,6,31689.0
3,3,31697.0
7,7,31689.0
7,7,31671.0
3,0,31699.0
6,2,31688.0
0,0,31699.0
2,5,31690.0
3,0,31697.0
2,7,31690.0
1,5,31671.0
7,7,31699.0
5,7,31690.0
6,4,31697.0
7,7,31690.0
1,0,31670.0
4,4,31673.0
5,5,31672.0
6,0,31698.0
3,4,31689.0
4,7,31699.0
0,1,31688.0
0,4,31672.0
5,5,31671.0
5,1,31672.0
2,7,31697.0
4,4,31690.0
0,0,31695.0
6,6,31700.0
0,3,31670.0
3,1,31699.0
5,6,31691.0
5,5,31698.0
3,1,31689.0
5,5,31672.0
1,0,31671.0
2,5,31671.0
0,2,31699.0
6,6,31690.0
3,0,31699.0
0,7,31699.0
7,7,31672.0
1,1,31672.0
6,2,31673.0
3,3,31701.0
6,0,31689.0
5,7,31697.0
0,5,31672.0
2,4,31672.0
6,1,31697.0
4,4,31691.0
4,7,31699.0
4,4,31690.0
1,6,31671.0
6,4,31689.0
0,5,31671.0
3,1,31700.0
2,1,31690.0
5,5,31698.0
6,0,31688.0
0,0,31697.0
1,1,31698.0
2,7,31672.0
0,1,31700.0
5,0,31688.0
0,5,31698.0
1,3,31688.0
3,0,31672.0
2,2,31671.0
3,0,31671.0
7,7,31700.0
1,1,31690.0
1,0,31671.0
4,7,31688.0
3,0,31671.0
5,6,31699.0
5,5,31691.0
5,6,31699.0
7,2,31688.0
5,4,31697.0
7,6,31688.0
0,3,31670.0
5,5,31699.0
4,4,31672.0
5,2,31697.0
0,5,31690.0
1,1,31698.0
0,0,31688.0
2,7,31673.0
3,0,31697.0
2,7,31689.0
4,7,31698.0
5,7,31699.0
1,3,31671.0
6,0,31671.0
3,3,31672.0
3,0,31696.0
7,7,31690.0
1,0,31697.0
4,4,31689.0
6,6,31672.0
7,7,31698.0
3,1,31671.0
4,5,31699.0
3,1,31688.0
5,5,31698.0
5,0,31690.0
4,4,31673.0
6,0,31698.0
5,5,31671.0
0,1,31697.0
2,7,31689.0
1,0,31696.0
5,4,31689.0
7,5,31671.0
1,1,31698.0
5,5,31673.0
4,4,31699.0
7,4,31691.0
7,2,31671.0
0,0,31688.0
3,0,31671.0
1,1,31701.0
5,0,31690.0
0,0,31696.0
1,1,31690.0
0,3,31670.0
7,2,31690.0
2,1,31690.0
6,3,31700.0
3,3,31689.0
7,1,31696.0
3,6,31690.0
2,0,31672.0
7,7,31702.0
7,7,31673.0
4,4,31699.0
3,1,31690.0
0,0,31699.0
4,5,31689.0
4,4,31672.0
1,1,31672.0
4,4,31690.0
0,1,31699.0
6,5,31690.0
1,0,31671.0
2,5,31689.0
3,1,31671.0
6,4,31698.0
5,4,31672.0
4,4,31698.0
4,4,31691.0
0,0,31671.0
4,4,31690.0
5,5,31671.0
7,7,31700.0
0,2,31691.0
5,5,31699.0
2,0,31689.0
4,4,31672.0
2,7,31699.0
3,1,31673.0
4,4,31702.0
5,5,31689.0
1,6,31697.0
2,7,31700.0
1,1,31673.0
5,5,31699.0
7,2,31674.0
3,1,31699.0
1,1,31688.0
6,0,31671.0
4,2,31698.0
2,6,31698.0
5,5,31701.0
0,1,31688.0
2,1,31698.0
2,7,31691.0
1,0,31670.0
2,3,31698.0
7,2,31672.0
2,0,31698.0
1,1,31689.0
0,5,31687.0
4,7,31688.0
5,1,31673.0
6,1,31701.0
5,5,31674.0
4,4,31690.0
4,2,31672.0
6,4,31698.0
3,3,31688.0
3,2,31670.0
4,4,31699.0
7,7,31688.0
0,3,31696.0
1,1,31689.0
6,0,31670.0
1,1,31699.0
1,0,31671.0
6,6,31698.0
7,7,31690.0
5,7,31697.0
6,6,31689.0
6,0,31671.0
4,5,31699.0
4,6,31689.0
3,6,31697.0
4,5,31690.0
1,2,31671.0
6,5,31702.0
0,3,31673.0
7,7,31699.0
4,4,31691.0
7,7,31698.0
3,6,31689.0
5,4,31672.0
0,1,31699.0
5,5,31673.0
2,4,31698.0
7,7,31690.0
4,4,31698.0
2,6,31690.0
6,6,31671.0
6,3,31699.0
0,6,31672.0
5,5,31699.0
1,1,31688.0
4,6,31698.0
2,7,31690.0
5,5,31671.0
5,0,31700.0
1,1,31690.0
2,0,31696.0
1,0,31689.0
1,2,31690.0
3,5,31671.0
0,1,31688.0
1,1,31673.0
7,2,31690.0
7,7,31672.0
1,1,31697.0
7,7,31672.0
6,0,31698.0
0,3,31689.0
2,1,31698.0
7,7,31689.0
5,5,31671.0
4,4,31699.0
5,5,31691.0
6,2,31699.0
0,0,31689.0
0,1,31696.0
6,0,31698.0
2,2,31672.0
7,7,31698.0
3,4,31691.0
1,1,31670.0
1,1,31690.0
2,6,31697.0
5,0,31689.0
3,0,31673.0
4,4,31698.0
2,2,31689.0
2,0,31671.0
6,6,31691.0
1,3,31672.0
6,6,31698.0
1,1,31671.0
3,0,31699.0
1,0,31690.0
2,2,31699.0
5,5,31699.0
2,7,31672.0
4,4,31700.0
3,6,31671.0
7,2,31698.0
5,5,31689.0
3,1,31670.0
0,0,31689.0
0,3,31672.0
5,5,31700.0
5,6,31688.0
0,0,31697.0
7,4,31716.0
2,7,31672.0
3,1,31699.0
3,1,31672.0
6,6,31697.0
2,7,31689.0
4,4,31697.0
1,1,31688.0
6,6,31671.0
0,1,31697.0
1,5,31690.0
4,4,31689.0
0,6,31689.0
2,2,31669.0
3,0,31689.0
3,1,31700.0
1,6,31690.0
1,1,31690.0
4,6,31699.0
5,5,31691.0
7,7,31673.0
5,5,31700.0
2,4,31674.0
1,1,31698.0
1,3,31689.0
4,4,31672.0
6,3,31689.0
4,2,31673.0
6,6,31699.0
7,2,31673.0
2,4,31697.0
0,0,31690.0
4,4,31673.0
4,4,31700.0
2,5,31670.0
1,0,31698.0
1,6,31689.0
6,4,31695.0
4,7,31691.0
7,7,31672.0
7,1,31698.0
1,0,31671.0
2,4,31699.0
7,3,31689.0
5,5,31698.0
6,5,31689.0
1,3,31670.0
7,7,31699.0
6,4,31690.0
7,2,31672.0
0,5,31688.0
2,6,31671.0
3,0,31699.0
4,2,31672.0
4,4,31698.0
2,2,31689.0
5,5,31670.0
3,5,31687.0
2,7,31671.0
7,7,31698.0
7,7,31672.0
4,4,31698.0
4,4,31690.0
3,6,31670.0
2,5,31699.0
0,6,31672.0
1,0,31698.0
6,6,31687.0
7,7,31698.0
3,1,31699.0
7,2,31671.0
1,3,31698.0
6,6,31690.0
6,3,31671.0
4,4,31690.0
5,0,31670.0
3,0,31687.0
2,1,31671.0
7,3,31698.0
7,2,31672.0
7,5,31697.0
1,7,31688.0
5,5,31673.0
0,3,31687.0
0,5,31671.0
3,1,31696.0
7,2,31671.0
0,5,31671.0
4,4,31690.0
6,2,31670.0
4,4,31700.0
0,6,31688.0
0,5,31698.0
4,2,31690.0
3,1,31672.0
7,4,31688.0
0,4,31670.0
3,0,31698.0
2,7,31690.0
4,4,31698.0
5,7,31690.0
4,4,31671.0
2,7,31689.0
2,2,31673.0
4,4,31698.0
5,6,31690.0
3,1,31671.0
2,2,31690.0
3,0,31672.0
2,7,31696.0
7,7,31672.0
3,1,31698.0
4,4,31690.0
0,6,31669.0
5,5,31689.0
5,7,31672.0
4,1,31699.0
0,0,31672.0
2,2,31671.0
0,5,31689.0
0,3,31688.0
3,0,31700.0
3,1,31690.0
3,1,31698.0
6,6,31689.0
3,1,31670.0
5,0,31690.0
5,5,31690.0
1,1,31699.0
5,7,31689.0
3,0,31696.0
4,4,31690.0
2,5,31668.0
5,4,31716.0
7,3,31670.0
5,6,31698.0
4,2,31688.0
1,0,31670.0
1,0,31690.0
3,1,31671.0
4,4,31672.0
4,4,31672.0
0,7,31697.0
7,4,31717.0
3,3,31671.0
7,7,31691.0
1,0,31670.0
2,7,31716.0
7,3,31690.0
1,1,31697.0
0,1,31689.0
1,5,31672.0
7,7,31716.0
0,0,31672.0
7,1,31698.0
3,6,31687.0
7,2,31696.0
7,2,31691.0
1,1,31671.0
2,2,31715.0
2,4,31672.0
1,1,31697.0
6,3,31690.0
5,5,31673.0
5,0,31689.0
7,4,31672.0
7,2,31697.0
0,2,31689.0
1,0,31697.0
7,4,31690.0
6,1,31670.0
4,4,31699.0
6,6,31673.0
6,6,31699.0
1,6,31690.0
0,0,31669.0
0,0,31688.0
3,0,31672.0
6,0,31697.0
7,7,31673.0
6,5,31696.0
5,5,31689.0
7,5,31670.0
5,4,31690.0
4,4,31673.0
7,2,31699.0
5,1,31673.0
6,0,31697.0
0,5,31690.0
3,0,31671.0
5,0,31716.0
1,3,31689.0
4,4,31699.0
4,4,31689.0
3,1,31670.0
0,0,31687.0
6,6,31672.0
1,3,31699.0
5,4,31672.0
4,5,31698.0
6,6,31690.0
1,1,31672.0
1,6,31687.0
1,0,31672.0
5,6,31696.0
0,0,31689.0
0,5,31698.0
3,1,31688.0
3,3,31671.0
1,6,31716.0
0,0,31673.0
0,0,31698.0
6,2,31691.0
3,1,31695.0
7,7,31690.0
3,1,31672.0
7,7,31700.0
4,5,31689.0
4,4,31698.0
2,2,31690.0
1,0,31671.0
3,1,31714.0
3,3,31687.0
5,7,31698.0
6,5,31672.0
0,0,31670.0
0,1,31689.0
5,5,31673.0
7,7,31718.0
4,1,31672.0
7,4,31699.0
1,0,31689.0
6,3,31695.0
6,2,31715.0
3,0,31670.0
0,7,31716.0
1,0,31671.0
1,6,31696.0
3,3,31689.0
4,2,31671.0
2,5,31688.0
4,4,31672.0
5,7,31698.0
6,6,31690.0
5,4,31672.0
6,3,31696.0
4,6,31672.0
2,7,31700.0
5,5,31672.0
7,4,31698.0
5,5,31690.0
5,5,31673.0
0,2,31690.0
2,2,31672.0
3,1,31698.0
1,5,31671.0
3,0,31696.0
6,4,31690.0
0,0,31671.0
4,4,31716.0
3,1,31672.0
1,1,31698.0
0,2,31690.0
1,3,31670.0
3,1,31698.0
7,4,31672.0
0,0,31698.0
0,6,31671.0
6,5,31698.0
5,5,31691.0
1,0,31671.0
4,2,31690.0
0,1,31672.0
0,0,31697.0
7,7,31673.0
0,5,31697.0
2,7,31688.0
1,1,31671.0
1,1,31689.0
3,7,31670.0
1,5,31698.0
6,5,31671.0
3,1,31670.0
7,7,31715.0
3,3,31672.0
6,2,31716.0
7,5,31672.0
2,1,31696.0
5,5,31690.0
6,4,31672.0
0,3,31715.0
2,2,31671.0
2,7,31698.0
2,2,31690.0
7,6,31669.0
1,0,31689.0
5,5,31672.0
0,0,31697.0
3,1,31690.0
7,2,31696.0
2,5,31688.0
1,1,31672.0
2,7,31698.0
6,5,31673.0
0,5,31699.0
5,4,31672.0
3,1,31670.0
7,7,31690.0
7,7,31672.0
1,0,31697.0
3,1,31671.0
6,1,31697.0
5,4,31689.0
4,4,31673.0
4,7,31690.0
4,6,31671.0
7,6,31715.0
1,1,31672.0
1,6,31700.0
5,6,31672.0
2,2,31697.0
0,1,31689.0
2,2,31672.0
7,6,31715.0
5,2,31671.0
1,5,31698.0
6,4,31689.0
0,0,31671.0
1,0,31715.0
3,0,31671.0
0,1,31697.0
5,5,31690.0
0,1,31698.0
1,3,31689.0
5,5,31672.0
3,0,31696.0
6,0,31688.0
3,1,31697.0
1,1,31689.0
6,5,31672.0
7,2,31716.0
7,6,31671.0
0,1,31699.0
3,1,31673.0
5,6,31696.0
5,5,31690.0
4,2,31671.0
2,7,31690.0
6,0,31672.0
2,2,31671.0
6,0,31670.0
7,5,31671.0
2,7,31688.0
5,7,31672.0
2,2,31715.0
7,7,31671.0
2,3,31697.0
4,4,31692.0
0,5,31697.0
4,6,31689.0
6,1,31671.0
2,0,31716.0
7,2,31673.0
4,4,31697.0
5,6,31672.0
0,0,31671.0
3,5,31690.0
6,6,31673.0
6,6,31697.0
6,2,31670.0
1,1,31671.0
2,7,31690.0
0,6,31671.0
7,7,31714.0
1,1,31671.0
6,0,31698.0
3,1,31672.0
1,0,31670.0
7,2,31715.0
4,4,31672.0
7,5,31698.0
3,1,31672.0
7,7,31699.0
1,1,31690.0
6,3,31670.0
1,1,31689.0
2,3,31671.0
0,1,31716.0
0,6,31672.0
2,7,31697.0
5,4,31689.0
2,2,31670.0
4,4,31716.0
7,7,31671.0
6,0,31698.0
0,0,31689.0
0,4,31672.0
4,2,31690.0
6,6,31672.0
1,0,31701.0
1,1,31672.0
0,0,31671.0
6,0,31689.0
0,7,31672.0
0,1,31715.0
1,1,31671.0
5,0,31697.0
5,5,31670.0
2,6,31669.0
3,1,31689.0
4,0,31672.0
3,0,31715.0
6,0,31671.0
3,3,31696.0
3,0,31672.0
1,0,31698.0
4,6,31689.0
2,2,31669.0
0,1,31697.0
2,5,31672.0
7,7,31672.0
6,6,31688.0
2,7,31698.0
0,0,31688.0
0,6,31670.0
3,0,31671.0
5,5,31697.0
6,6,31672.0
2,2,31689.0
4,5,31672.0
0,3,31689.0
4,0,31670.0
0,1,31672.0
2,4,31673.0
5,5,31699.0
1,1,31689.0
5,0,31697.0
5,5,31691.0
6,0,31670.0
2,7,31717.0
5,0,31672.0
7,7,31698.0
3,0,31687.0
0,0,31669.0
4,6,31699.0
7,2,31672.0
2,2,31698.0
2,0,31670.0
3,3,31670.0
7,4,31690.0
4,4,31672.0
0,3,31696.0
5,5,31672.0
1,6,31696.0
3,1,31688.0
4,4,31672.0
2,7,31715.0
5,4,31670.0
5,5,31714.0
3,3,31671.0
7,7,31671.0
7,7,31717.0
4,4,31672.0
1,0,31714.0
4,2,31671.0
4,5,31696.0
6,4,31688.0
0,1,31671.0
7,7,31690.0
5,7,31671.0
3,2,31718.0
3,5,31671.0
5,3,31670.0
7,7,31716.0
1,1,31672.0
1,1,31714.0
7,7,31672.0
4,5,31672.0
5,5,31671.0
6,2,31672.0
5,2,31716.0
5,5,31670.0
7,7,31718.0
2,2,31672.0
0,4,31695.0
6,6,31688.0
5,5,31670.0
4,4,31717.0
5,7,31674.0
2,7,31717.0
1,0,31671.0
7,7,31697.0
4,4,31688.0
7,4,31672.0
7,7,31714.0
1,0,31672.0
5,5,31699.0
2,0,31690.0
2,7,31672.0
0,0,31690.0
0,0,31672.0
1,1,31699.0
6,6,31688.0
1,0,31696.0
2,7,31690.0
2,5,31672.0
6,1,31716.0
5,5,31670.0
1,6,31695.0
5,7,31689.0
1,3,31670.0
2,4,31716.0
5,7,31672.0
7,7,31718.0
5,2,31671.0
1,1,31696.0
7,7,31690.0
2,1,31696.0
2,1,31716.0
4,4,31672.0
1,0,31697.0
1,0,31673.0
6,1,31695.0
7,7,31690.0
7,7,31671.0
1,1,31717.0
6,4,31671.0
6,6,31697.0
0,0,31689.0
1,0,31671.0
6,3,31688.0
7,2,31672.0
6,0,31714.0
0,5,31672.0
4,5,31696.0
3,1,31672.0
3,1,31670.0
7,7,31716.0
5,5,31672.0
0,5,31714.0
0,0,31671.0
6,6,31697.0
4,5,31688.0
1,1,31671.0
1,1,31718.0
3,1,31672.0
4,4,31697.0
2,4,31688.0
4,4,31697.0
3,6,31717.0
3,1,31671.0
1,5,31718.0
3,1,31673.0
3,3,31697.0
4,4,31690.0
6,6,31694.0
0,0,31687.0
1,6,31671.0
4,4,31715.0
5,6,31670.0
1,0,31696.0
3,3,31687.0
2,7,31673.0
0,1,31713.0
1,4,31673.0
0,1,31670.0
7,2,31671.0
7,7,31695.0
4,4,31690.0
6,5,31672.0
0,1,31717.0
5,2,31672.0
4,1,31695.0
1,5,31671.0
2,0,31671.0
0,0,31689.0
0,5,31672.0
7,7,31717.0
7,7,31690.0
2,5,31672.0
0,0,31689.0
1,0,31672.0
0,1,31715.0
5,5,31673.0
0,1,31697.0
1,3,31671.0
2,7,31696.0
4,2,31688.0
5,5,31672.0
0,1,31715.0
1,1,31670.0
5,5,31698.0
7,2,31688.0
2,4,31672.0
1,6,31688.0
0,3,31669.0
0,4,31698.0
3,1,31672.0
0,0,31695.0
0,0,31690.0
6,6,31671.0
0,0,31689.0
5,2,31671.0
4,4,31716.0
3,6,31672.0
6,1,31695.0
2,6,31689.0
2,3,31672.0
2,2,31717.0
0,3,31670.0
0,1,31697.0
3,3,31716.0
1,6,31672.0
0,3,31717.0
1,1,31671.0
1,0,31696.0
0,0,31672.0
4,4,31672.0
0,0,31715.0
7,7,31672.0
6,6,31716.0
5,5,31671.0
1,0,31697.0
4,4,31690.0
6,4,31697.0
6,5,31689.0
4,3,31671.0
3,5,31714.0
1,3,31670.0
6,1,31695.0
5,4,31689.0
4,6,31672.0
4,7,31688.0
7,2,31671.0
0,3,31696.0
6,3,31671.0
7,2,31698.0
6,6,31688.0
4,4,31672.0
1,0,31715.0
2,4,31672.0
3,0,31698.0
3,3,31688.0
2,2,31672.0
6,3,31716.0
6,1,31671.0
7,5,31714.0
7,2,31689.0
3,6,31695.0
1,5,31715.0
1,0,31671.0
6,5,31696.0
6,6,31671.0
4,7,31717.0
4,7,31672.0
0,5,31671.0
2,5,31689.0
2,7,31673.0
1,1,31673.0
5,6,31673.0
0,6,31696.0
1,0,31688.0
6,5,31688.0
2,7,31670.0
0,5,31716.0
3,1,31713.0
4,4,31672.0
6,6,31670.0
0,0,31672.0
6,2,31714.0
2,2,31716.0
7,5,31697.0
2,3,31694.0
1,0,31715.0
2,7,31670.0
5,2,31698.0
1,1,31670.0
0,0,31671.0
5,5,31696.0
4,4,31697.0
7,7,31670.0
6,3,31670.0
1,0,31687.0
0,0,31672.0
3,0,31673.0
4,4,31672.0
6,0,31697.0
0,0,31671.0
5,1,31670.0
6,4,31669.0
4,4,31672.0
3,5,31670.0
1,1,31690.0
1,3,31695.0
2,2,31689.0
1,1,31714.0
1,3,31714.0
4,5,31697.0
2,1,31689.0
1,0,31717.0
0,7,31670.0
4,4,31688.0
1,5,31673.0
1,0,31715.0
6,2,31671.0
5,7,31672.0
4,4,31671.0
1,6,31670.0
2,7,31673.0
6,1,31713.0
2,2,31717.0
5,0,31672.0
1,1,31697.0
4,5,31670.0
4,6,31668.0
4,4,31671.0
6,6,31671.0
0,3,31672.0
7,7,31674.0
7,7,31671.0
3,0,31671.0
0,5,31669.0
6,6,31689.0
3,1,31670.0
3,0,31671.0
3,1,31671.0
0,5,31671.0
7,7,31690.0
5,6,31671.0
4,4,31696.0
6,7,31696.0
1,6,31671.0
3,1,31696.0
2,4,31672.0
0,6,31715.0
4,6,31719.0
3,5,31698.0
3,0,31670.0
1,1,31670.0
1,1,31671.0
1,0,31670.0
0,1,31715.0
6,6,31715.0
6,5,31690.0
7,0,31672.0
7,4,31690.0
2,7,31698.0
5,5,31673.0
1,0,31671.0
3,0,31671.0
4,5,31672.0
2,2,31672.0
4,4,31672.0
6,6,31688.0
0,4,31714.0
0,1,31673.0
7,7,31672.0
4,2,31696.0
7,5,31690.0
2,7,31715.0
3,5,31689.0
5,5,31696.0
4,7,31714.0
3,1,31672.0
2,4,31671.0
6,0,31671.0
0,0,31689.0
2,2,31717.0
1,2,31671.0
4,4,31672.0
1,6,31718.0
1,1,31673.0
6,2,31689.0
7,2,31688.0
6,6,31690.0
4,4,31672.0
1,6,31693.0
1,1,31718.0
0,1,31672.0
3,0,31717.0
5,5,31715.0
7,7,31672.0
0,5,31672.0
4,5,31697.0
2,2,31672.0
5,5,31670.0
3,1,31697.0
2,0,31715.0
7,6,31672.0
5,5,31671.0
3,6,31717.0
3,3,31713.0
2,7,31669.0
0,2,31717.0
0,0,31672.0
2,2,31671.0
5,5,31672.0
6,2,31715.0
1,6,31673.0
5,5,31717.0
5,5,31672.0
7,7,31718.0
4,4,31672.0
3,5,31669.0
2,7,31715.0
1,0,31671.0
1,3,31671.0
7,7,31671.0
7,5,31670.0
4,4,31671.0
4,7,31671.0
4,7,31672.0
3,5,31669.0
2,5,31715.0
6,0,31669.0
2,7,31689.0
0,1,31670.0
7,4,31672.0
1,1,31671.0
3,0,31715.0
2,7,31715.0
5,0,31694.0
2,7,31715.0
4,6,31714.0
2,5,31669.0
6,6,31671.0
2,4,31671.0
0,0,31713.0
2,1,31671.0
6,7,31716.0
7,7,31672.0
7,6,31669.0
5,5,31670.0
3,0,31714.0
1,0,31670.0
1,1,31696.0
6,0,31689.0
6,6,31672.0
4,4,31672.0
4,5,31690.0
2,2,31714.0
4,4,31672.0
6,1,31670.0
0,3,31713.0
5,5,31670.0
0,0,31715.0
7,7,31670.0
0,0,31696.0
3,3,31672.0
2,0,31715.0
0,5,31670.0
2,7,31712.0
5,0,31670.0
1,0,31670.0
3,3,31715.0
5,6,31670.0
1,1,31715.0
2,4,31672.0
6,3,31670.0
2,7,31714.0
5,5,31671.0
0,4,31716.0
0,6,31672.0
6,6,31668.0
3,1,31716.0
3,0,31669.0
2,2,31672.0
0,1,31672.0
0,0,31716.0
3,3,31713.0
3,0,31716.0
7,2,31670.0
2,7,31672.0
2,4,31716.0
3,5,31670.0
0,5,31713.0
7,7,31718.0
6,1,31695.0
0,1,31717.0
1,0,31714.0
5,5,31711.0
2,3,31671.0
1,0,31716.0
2,7,31671.0
1,1,31671.0
4,4,31714.0
3,2,31713.0
0,1,31672.0
1,1,31671.0
4,4,31716.0
1,1,31716.0
3,1,31669.0
7,4,31715.0
1,0,31713.0
2,2,31712.0
5,6,31671.0
7,5,31715.0
7,4,31672.0
5,4,31696.0
1,1,31672.0
2,7,31671.0
2,7,31713.0
0,6,31672.0
0,3,31670.0
1,6,31671.0
1,1,31670.0
0,3,31671.0
0,1,31695.0
7,7,31671.0
1,3,31671.0
7,7,31671.0
6,2,31714.0
4,4,31671.0
0,0,31689.0
1,1,31671.0
5,5,31695.0
7,7,31689.0
0,0,31669.0
5,7,31672.0
4,5,31672.0
1,2,31696.0
2,0,31671.0
0,5,31715.0
5,5,31671.0
0,0,31694.0
2,2,31671.0
2,2,31669.0
6,5,31714.0
0,3,31714.0
7,7,31671.0
1,1,31716.0
3,1,31671.0
2,4,31717.0
5,5,31717.0
4,5,31671.0
0,0,31715.0
5,5,31670.0
1,1,31715.0
2,0,31671.0
3,0,31714.0
7,4,31669.0
1,0,31669.0
2,0,31671.0
1,1,31670.0
7,5,31668.0
6,1,31670.0
0,3,31714.0
7,7,31670.0
6,0,31669.0
0,1,31716.0
2,2,31668.0
0,5,31718.0
7,7,31690.0
7,7,31671.0
0,5,31671.0
7,7,31671.0
6,0,31715.0
3,2,31669.0
1,3,31713.0
6,6,31671.0
3,5,31670.0
2,7,31713.0
3,5,31668.0
1,1,31672.0
3,0,31714.0
0,1,31716.0
0,1,31671.0
0,0,31671.0
6,6,31670.0
4,4,31671.0
5,5,31672.0
7,7,31670.0
6,4,31671.0
0,0,31715.0
5,7,31670.0
0,6,31671.0
3,1,31668.0
2,4,31671.0
2,2,31669.0
5,5,31714.0
7,7,31672.0
6,5,31714.0
1,1,31669.0
0,0,31716.0
1,1,31669.0
2,0,31670.0
0,5,31717.0
2,4,31671.0
2,2,31671.0
0,0,31672.0
1,0,31671.0
0,0,31669.0
5,1,31670.0
0,1,31689.0
2,7,31716.0
6,6,31671.0
7,7,31716.0
4,4,31671.0
1,1,31713.0
7,7,31717.0
2,2,31670.0
4,4,31689.0
4,4,31672.0
4,5,31715.0
5,0,31670.0
5,3,31668.0
0,1,31715.0
5,2,31668.0
2,2,31670.0
5,5,31671.0
0,1,31714.0
0,0,31714.0
7,4,31715.0
5,5,31670.0
4,2,31712.0
7,4,31671.0
0,5,31671.0
7,7,31715.0
6,6,31715.0
2,7,31687.0
5,7,31671.0
1,3,31668.0
5,6,31670.0
7,2,31712.0
6,5,31671.0
7,7,31715.0
5,5,31716.0
3,1,31671.0
6,4,31716.0
4,5,31713.0
4,4,31671.0
0,3,31670.0
3,1,31669.0
0,1,31671.0
1,3,31669.0
2,0,31669.0
1,0,31713.0
2,7,31672.0
0,3,31688.0
2,3,31669.0
0,0,31668.0
7,7,31670.0
5,5,31671.0
6,4,31672.0
0,3,31668.0
2,7,31669.0
6,6,31717.0
6,6,31670.0
7,1,31711.0
1,1,31670.0
7,7,31668.0
0,2,31667.0
7,2,31668.0
4,5,31669.0
6,3,31670.0
7,7,31670.0
6,0,31669.0
4,4,31668.0
0,2,31668.0
1,1,31714.0
1,1,31669.0
4,4,31688.0
7,7,31670.0
2,7,31669.0
6,5,31712.0
0,1,31668.0
0,0,31670.0
5,6,31669.0
7,7,31713.0
3,1,31712.0
0,0,31709.0
0,3,31685.0
4,2,31710.0
6,1,31711.0
4,4,31668.0
4,4,31667.0
6,4,31709.0
2,2,31666.0
5,7,31683.0
4,4,31667.0
1,1,31665.0
6,4,31665.0
2,5,31709.0
0,1,31666.0
7,7,31709.0
6,2,31664.0
1,1,31665.0
7,5,31662.0
1,3,31661.0
2,6,31662.0
7,7,31664.0
0,0,31661.0
5,1,31704.0
0,4,31705.0
3,3,31661.0
1,4,31658.0
