truth,pred,time
1,3,614306.0
0,0,614278.0
4,4,614278.0
2,7,614307.0
2,2,614305.0
0,0,614310.0
3,7,614308.0
3,3,614307.0
7,5,614306.0
7,7,614312.0
7,7,614309.0
5,5,614307.0
7,7,614306.0
5,5,614307.0
7,7,614331.0
6,1,614325.0
6,6,614289.0
0,0,614301.0
5,5,614307.0
0,0,614290.0
1,6,614317.0
0,1,614303.0
4,4,614348.0
5,6,614303.0
1,1,614316.0
2,7,614307.0
2,2,614347.0
3,1,614317.0
4,4,614305.0
1,1,614301.0
2,2,614316.0
0,0,614282.0
2,2,614285.0
5,5,614304.0
3,3,614300.0
2,2,614310.0
3,3,614297.0
1,1,614279.0
7,7,614285.0
3,3,614270.0
1,1,614296.0
1,1,614312.0
2,2,614291.0
7,7,614300.0
3,0,614314.0
1,1,614307.0
7,7,614292.0
6,6,614296.0
7,7,614301.0
2,2,614296.0
7,7,614298.0
2,2,614250.0
4,4,614268.0
1,1,614275.0
2,2,614309.0
1,1,614292.0
1,1,614294.0
3,3,614291.0
6,6,614292.0
2,2,614292.0
3,3,614291.0
7,7,614249.0
3,3,614265.0
3,3,614245.0
4,4,614246.0
0,1,614244.0
4,4,614262.0
0,0,614289.0
2,2,614298.0
1,1,614258.0
0,0,614258.0
7,7,614301.0
2,2,614293.0
7,7,614286.0
0,3,614288.0
6,1,614297.0
3,3,614277.0
2,2,614301.0
2,2,614290.0
3,1,614259.0
0,0,614235.0
4,4,614243.0
4,4,614296.0
4,4,614295.0
5,5,614297.0
3,3,614281.0
0,0,614253.0
1,1,614281.0
2,2,614297.0
4,4,614285.0
4,4,614274.0
0,0,614279.0
7,7,614279.0
5,5,614278.0
7,7,614331.0
0,0,614249.0
1,1,614275.0
4,4,614280.0
0,0,614272.0
4,4,614284.0
6,6,614264.0
2,2,614275.0
1,1,614222.0
3,3,614258.0
7,7,614273.0
7,7,614274.0
3,3,614234.0
6,6,614256.0
0,0,614260.0
2,4,614257.0
3,0,614295.0
2,2,614255.0
1,1,614243.0
7,7,614251.0
5,5,614248.0
6,6,614242.0
7,7,614244.0
1,3,614233.0
4,4,614252.0
5,5,614243.0
6,4,614229.0
3,3,614222.0
4,4,614223.0
0,0,614180.0
0,0,614220.0
5,5,614209.0
5,5,614209.0
2,2,614246.0
4,4,614202.0
0,0,614196.0
6,6,614202.0
0,3,614189.0
3,3,614191.0
5,5,614171.0
5,5,614179.0
3,3,614154.0
5,5,614146.0
1,1,614154.0
2,2,614121.0
0,0,614110.0
6,6,614090.0
3,3,614037.0
0,3,614024.0
7,7,614018.0
1,1,614053.0
6,2,614036.0
3,7,613968.0
6,6,613951.0
5,5,613940.0
0,0,613977.0
2,2,613919.0
6,6,613959.0
4,4,613950.0
4,4,613904.0
4,4,613944.0
1,7,613954.0
6,6,613901.0
0,0,613908.0
3,3,613967.0
2,0,613950.0
5,5,613948.0
6,6,613923.0
0,0,613963.0
1,1,613959.0
2,2,613950.0
0,0,613953.0
5,1,613974.0
0,0,613919.0
1,1,613976.0
3,3,613929.0
2,2,613980.0
3,3,613947.0
7,7,613998.0
1,1,614008.0
1,1,613969.0
4,4,614029.0
3,3,614045.0
5,0,614037.0
5,5,614053.0
5,5,614048.0
7,7,614067.0
5,5,614065.0
7,7,614084.0
0,0,614075.0
5,5,614123.0
4,4,614096.0
5,5,614103.0
0,0,614113.0
1,1,614115.0
0,0,614123.0
2,2,614128.0
3,0,614153.0
2,2,614159.0
4,4,614152.0
5,5,614162.0
1,1,614166.0
6,6,614190.0
3,3,614231.0
3,3,614198.0
7,7,614201.0
1,1,614203.0
4,4,614207.0
6,6,614169.0
7,7,614214.0
3,3,614227.0
4,4,614219.0
3,2,614224.0
5,5,614225.0
5,5,614280.0
4,4,614279.0
6,6,614286.0
5,5,614206.0
0,0,614253.0
2,2,614236.0
1,3,614239.0
5,5,614258.0
7,7,614243.0
1,1,614245.0
5,5,614246.0
4,4,614286.0
7,7,614248.0
7,7,614251.0
0,0,614268.0
3,3,614257.0
1,1,614255.0
5,5,614255.0
0,3,614256.0
1,1,614254.0
0,0,614258.0
7,7,614257.0
2,2,614260.0
6,6,614315.0
3,3,614232.0
7,2,614270.0
3,3,614273.0
2,2,614264.0
7,7,614244.0
7,7,614260.0
4,4,614265.0
3,3,614266.0
0,0,614264.0
4,4,614268.0
4,4,614269.0
1,1,614266.0
4,4,614270.0
0,0,614271.0
6,6,614266.0
1,1,614262.0
2,2,614265.0
3,3,614269.0
6,6,614263.0
5,5,614267.0
4,4,614265.0
4,4,614271.0
0,0,614270.0
4,4,614266.0
5,5,614222.0
7,7,614266.0
0,7,614266.0
5,5,614268.0
2,2,614263.0
4,4,614270.0
2,2,614226.0
3,3,614280.0
4,4,614249.0
5,5,614241.0
1,1,614267.0
2,7,614285.0
1,1,614282.0
5,5,614272.0
7,7,614268.0
3,3,614238.0
1,1,614270.0
6,6,614221.0
4,4,614270.0
2,2,614273.0
5,5,614242.0
0,3,614268.0
2,2,614224.0
2,2,614268.0
1,1,614274.0
2,2,614283.0
7,7,614240.0
2,4,614273.0
1,3,614273.0
0,0,614285.0
4,4,614238.0
5,6,614267.0
6,6,614225.0
5,5,614273.0
4,4,614258.0
4,4,614265.0
6,5,614269.0
3,3,614271.0
3,3,614227.0
4,4,614240.0
7,7,614272.0
0,0,614229.0
1,1,614276.0
6,6,614274.0
1,1,614285.0
1,1,614272.0
6,6,614268.0
7,7,614272.0
5,5,614267.0
6,6,614270.0
6,6,614272.0
4,4,614296.0
4,4,614271.0
3,3,614270.0
4,7,614285.0
1,1,614254.0
6,6,614270.0
0,0,614284.0
7,7,614276.0
4,4,614273.0
7,7,614271.0
3,3,614271.0
5,5,614271.0
0,1,614258.0
5,5,614273.0
2,2,614271.0
7,7,614287.0
4,4,614281.0
2,2,614281.0
6,6,614274.0
6,6,614290.0
0,0,614277.0
5,5,614289.0
1,1,614276.0
4,4,614273.0
2,2,614272.0
5,5,614271.0
5,5,614276.0
1,1,614271.0
2,2,614279.0
1,1,614277.0
1,3,614278.0
3,1,614255.0
0,0,614273.0
1,5,614272.0
7,7,614270.0
7,7,614305.0
1,1,614287.0
7,7,614295.0
6,6,614285.0
0,1,614284.0
2,3,614286.0
7,7,614276.0
5,5,614273.0
4,4,614276.0
5,5,614290.0
6,6,614270.0
0,3,614271.0
0,0,614272.0
6,6,614304.0
2,2,614284.0
7,7,614280.0
3,6,614276.0
1,1,614274.0
1,1,614275.0
2,2,614283.0
5,5,614264.0
3,3,614269.0
4,4,614276.0
2,6,614271.0
2,2,614275.0
6,6,614260.0
1,1,614231.0
6,6,614288.0
1,1,614278.0
3,3,614277.0
1,1,614293.0
2,2,614277.0
5,5,614277.0
2,2,614272.0
4,4,614249.0
3,0,614272.0
7,7,614281.0
5,3,614277.0
3,3,614233.0
0,0,614279.0
0,0,614274.0
5,5,614275.0
5,5,614276.0
0,1,614273.0
7,7,614269.0
2,2,614275.0
3,3,614278.0
3,3,614304.0
6,6,614291.0
2,2,614281.0
4,4,614277.0
1,3,614279.0
6,6,614288.0
0,0,614274.0
1,1,614275.0
4,4,614307.0
0,7,614305.0
2,2,614273.0
3,3,614305.0
3,3,614302.0
1,1,614276.0
1,1,614250.0
4,4,614277.0
5,5,614278.0
7,7,614277.0
5,5,614261.0
2,4,614250.0
1,1,614277.0
1,1,614276.0
4,4,614250.0
6,6,614280.0
4,4,614278.0
6,6,614291.0
7,7,614282.0
2,2,614287.0
0,3,614283.0
4,4,614250.0
4,4,614278.0
2,2,614279.0
1,1,614264.0
1,1,614281.0
6,6,614307.0
4,4,614277.0
7,7,614276.0
7,6,614280.0
1,1,614295.0
2,2,614275.0
7,7,614249.0
5,5,614279.0
6,6,614252.0
1,1,614252.0
7,7,614247.0
6,1,614284.0
7,7,614296.0
0,0,614306.0
2,2,614252.0
3,1,614294.0
4,4,614277.0
4,4,614288.0
2,2,614279.0
5,5,614277.0
3,0,614281.0
2,2,614306.0
7,7,614276.0
7,7,614288.0
4,4,614278.0
4,4,614253.0
3,3,614275.0
2,2,614289.0
0,0,614296.0
1,1,614278.0
6,4,614281.0
7,7,614278.0
3,0,614276.0
7,7,614276.0
1,1,614251.0
6,6,614278.0
6,6,614281.0
4,4,614283.0
5,5,614288.0
3,1,614265.0
2,1,614279.0
7,7,614279.0
7,7,614278.0
7,7,614279.0
1,1,614294.0
5,5,614281.0
0,1,614279.0
0,0,614279.0
3,3,614281.0
7,7,614297.0
0,0,614291.0
4,4,614277.0
6,6,614277.0
4,4,614283.0
0,0,614316.0
0,4,614279.0
4,4,614301.0
3,3,614280.0
7,7,614237.0
0,0,614266.0
3,3,614282.0
2,2,614281.0
4,4,614282.0
5,5,614281.0
4,4,614279.0
2,2,614281.0
2,2,614258.0
4,4,614285.0
5,5,614289.0
3,3,614266.0
2,2,614281.0
3,0,614284.0
2,2,614273.0
7,7,614258.0
3,6,614283.0
4,4,614280.0
0,0,614268.0
5,5,614286.0
5,0,614274.0
4,4,614282.0
0,0,614275.0
2,2,614279.0
0,0,614288.0
0,1,614252.0
3,3,614283.0
3,3,614288.0
3,3,614289.0
6,6,614255.0
3,3,614278.0
5,5,614295.0
5,5,614287.0
1,3,614268.0
5,5,614263.0
3,0,614283.0
4,4,614285.0
2,2,614287.0
5,5,614281.0
7,2,614284.0
5,5,614288.0
4,4,614281.0
1,1,614257.0
1,1,614284.0
3,3,614286.0
4,4,614283.0
4,4,614284.0
0,0,614284.0
7,7,614315.0
3,6,614292.0
7,7,614300.0
1,1,614294.0
2,2,614285.0
7,7,614257.0
1,1,614273.0
0,0,614287.0
1,1,614295.0
7,7,614282.0
0,0,614286.0
7,0,614284.0
3,3,614284.0
7,7,614288.0
7,7,614312.0
1,1,614294.0
2,2,614284.0
2,2,614287.0
1,0,614287.0
6,6,614286.0
5,5,614309.0
5,5,614299.0
7,7,614289.0
7,7,614284.0
0,0,614283.0
1,1,614290.0
7,7,614297.0
6,6,614299.0
4,4,614260.0
6,6,614286.0
6,4,614270.0
1,1,614296.0
0,0,614296.0
0,0,614284.0
3,3,614286.0
6,6,614257.0
7,7,614282.0
6,6,614286.0
5,4,614304.0
7,7,614294.0
5,5,614274.0
4,4,614270.0
7,7,614286.0
5,5,614273.0
6,6,614284.0
0,0,614289.0
3,3,614260.0
5,5,614260.0
1,1,614290.0
4,4,614287.0
4,4,614284.0
3,3,614273.0
0,0,614283.0
6,0,614297.0
1,0,614275.0
5,5,614288.0
4,4,614279.0
6,6,614261.0
1,1,614285.0
1,1,614256.0
1,1,614289.0
5,5,614272.0
0,0,614287.0
0,0,614288.0
3,0,614285.0
3,3,614286.0
1,2,614284.0
0,0,614298.0
0,0,614282.0
6,2,614282.0
3,1,614290.0
7,7,614290.0
3,3,614297.0
7,7,614280.0
4,4,614271.0
4,4,614272.0
2,2,614295.0
1,1,614315.0
3,1,614285.0
3,2,614287.0
5,5,614292.0
6,5,614263.0
0,0,614288.0
0,0,614304.0
5,5,614297.0
7,7,614303.0
4,1,614273.0
7,7,614284.0
1,0,614286.0
6,6,614288.0
6,6,614286.0
3,3,614289.0
0,0,614277.0
1,1,614259.0
1,1,614261.0
3,3,614282.0
4,4,614298.0
2,2,614284.0
4,4,614289.0
5,5,614284.0
6,6,614261.0
5,5,614299.0
6,6,614261.0
4,4,614293.0
2,2,614264.0
5,5,614276.0
7,7,614270.0
5,5,614280.0
5,5,614263.0
0,0,614289.0
2,2,614263.0
3,3,614293.0
1,1,614265.0
3,3,614281.0
6,6,614261.0
0,0,614278.0
4,4,614267.0
3,3,614276.0
1,1,614298.0
0,0,614264.0
1,1,614273.0
3,0,614262.0
7,7,614287.0
0,0,614292.0
0,0,614264.0
6,6,614275.0
5,5,614294.0
1,0,614299.0
4,4,614308.0
0,0,614303.0
0,0,614297.0
7,7,614273.0
0,0,614264.0
2,2,614290.0
1,1,614299.0
1,1,614263.0
3,3,614264.0
1,1,614305.0
6,6,614263.0
3,3,614290.0
7,7,614300.0
3,2,614289.0
6,6,614284.0
7,7,614291.0
2,2,614287.0
5,5,614292.0
6,6,614294.0
0,0,614291.0
2,2,614291.0
2,2,614279.0
2,2,614291.0
7,2,614291.0
1,1,614294.0
5,5,614289.0
0,0,614303.0
3,1,614302.0
7,7,614292.0
2,6,614304.0
1,1,614292.0
2,2,614291.0
6,6,614277.0
0,0,614294.0
5,5,614292.0
3,3,614291.0
7,7,614294.0
7,7,614322.0
1,1,614294.0
3,6,614300.0
6,6,614304.0
5,5,614307.0
4,4,614295.0
4,4,614267.0
4,4,614295.0
7,7,614269.0
1,1,614288.0
1,1,614303.0
5,5,614296.0
2,2,614299.0
0,0,614292.0
2,2,614308.0
7,7,614298.0
5,2,614291.0
1,1,614289.0
6,6,614292.0
0,0,614293.0
1,1,614302.0
3,3,614263.0
0,0,614292.0
5,5,614301.0
0,0,614313.0
1,1,614301.0
5,5,614293.0
3,3,614291.0
6,6,614299.0
3,3,614290.0
1,1,614324.0
6,5,614298.0
7,7,614268.0
7,7,614299.0
0,0,614304.0
3,0,614302.0
5,7,614294.0
5,5,614295.0
4,4,614292.0
2,2,614299.0
6,6,614296.0
2,2,614321.0
6,6,614319.0
7,7,614298.0
2,7,614297.0
5,5,614301.0
2,2,614308.0
7,7,614309.0
2,2,614310.0
4,4,614295.0
0,0,614309.0
4,4,614294.0
6,6,614295.0
2,6,614292.0
7,7,614292.0
4,4,614303.0
5,5,614297.0
0,0,614311.0
3,0,614311.0
6,6,614317.0
6,6,614314.0
6,6,614306.0
1,1,614295.0
2,2,614313.0
0,0,614326.0
7,7,614330.0
1,1,614323.0
6,6,614309.0
3,3,614297.0
1,1,614310.0
7,7,614311.0
4,4,614311.0
7,7,614315.0
3,3,614297.0
7,7,614315.0
1,1,614315.0
6,6,614295.0
1,1,614278.0
2,2,614270.0
0,1,614291.0
0,0,614311.0
2,2,614291.0
5,5,614318.0
2,2,614311.0
4,4,614309.0
7,7,614327.0
6,6,614337.0
0,0,614298.0
0,0,614295.0
4,4,614327.0
6,6,614298.0
1,1,614298.0
1,1,614305.0
0,0,614311.0
6,6,614341.0
0,0,614335.0
0,1,614338.0
1,1,614327.0
5,5,614327.0
5,5,614313.0
2,2,614307.0
3,3,614314.0
4,3,614314.0
3,3,614354.0
6,6,614338.0
3,0,614333.0
3,3,614332.0
1,3,614324.0
4,4,614331.0
2,2,614336.0
0,1,614327.0
2,2,614268.0
7,7,614300.0
6,6,614298.0
2,2,614317.0
0,0,614301.0
0,4,614320.0
3,3,614270.0
5,5,614316.0
6,6,614300.0
2,2,614305.0
4,4,614297.0
0,0,614300.0
4,6,614301.0
0,0,614296.0
2,7,614283.0
5,5,614329.0
1,1,614329.0
5,0,614306.0
5,5,614306.0
6,6,614301.0
2,2,614297.0
5,5,614313.0
7,7,614314.0
3,3,614304.0
0,0,614300.0
4,4,614305.0
7,2,614273.0
2,2,614298.0
2,2,614298.0
3,3,614306.0
7,7,614310.0
4,4,614314.0
0,0,614299.0
5,5,614295.0
1,1,614305.0
3,3,614300.0
4,4,614312.0
2,2,614341.0
5,5,614299.0
5,0,614294.0
3,1,614332.0
7,7,614305.0
7,7,614311.0
4,4,614296.0
1,1,614310.0
4,4,614319.0
4,4,614302.0
6,6,614305.0
0,0,614298.0
7,2,614306.0
5,5,614313.0
3,0,614300.0
3,3,614295.0
5,5,614282.0
7,7,614307.0
1,1,614302.0
1,1,614318.0
7,7,614303.0
4,4,614305.0
5,0,614309.0
6,6,614300.0
5,5,614317.0
5,5,614316.0
7,7,614296.0
2,2,614342.0
0,0,614320.0
6,6,614319.0
5,5,614303.0
4,4,614315.0
5,5,614315.0
2,2,614304.0
1,1,614278.0
7,7,614288.0
4,4,614301.0
7,7,614300.0
7,7,614287.0
1,1,614324.0
5,5,614309.0
2,2,614315.0
2,2,614306.0
0,0,614302.0
0,0,614301.0
1,1,614303.0
6,6,614300.0
1,1,614311.0
2,2,614318.0
2,2,614301.0
6,6,614307.0
5,5,614308.0
1,0,614319.0
5,5,614307.0
1,1,614319.0
2,2,614301.0
5,5,614313.0
7,7,614318.0
5,5,614316.0
1,3,614320.0
7,7,614301.0
2,2,614280.0
2,2,614296.0
4,4,614305.0
1,1,614302.0
1,1,614306.0
6,6,614305.0
7,7,614303.0
7,7,614322.0
1,1,614304.0
6,2,614333.0
6,6,614303.0
0,0,614307.0
1,1,614304.0
6,6,614303.0
7,7,614319.0
6,6,614305.0
0,0,614302.0
4,4,614320.0
3,0,614303.0
3,3,614306.0
7,7,614331.0
5,5,614336.0
0,0,614335.0
0,0,614336.0
6,6,614332.0
4,4,614349.0
1,1,614317.0
1,1,614306.0
3,3,614305.0
4,4,614319.0
2,2,614344.0
4,4,614344.0
3,3,614333.0
3,0,614305.0
1,1,614308.0
3,3,614306.0
3,4,614286.0
4,4,614290.0
6,6,614316.0
0,0,614308.0
1,1,614304.0
4,4,614306.0
5,5,614304.0
1,1,614303.0
3,3,614305.0
2,2,614324.0
0,0,614332.0
1,6,614330.0
0,0,614308.0
7,7,614316.0
7,7,614334.0
4,4,614304.0
6,6,614280.0
0,0,614318.0
5,5,614305.0
4,2,614322.0
1,2,614304.0
2,2,614317.0
0,0,614278.0
0,0,614308.0
7,7,614313.0
7,7,614305.0
2,2,614320.0
0,0,614318.0
1,1,614308.0
0,0,614303.0
5,5,614307.0
0,0,614277.0
1,3,614313.0
2,2,614312.0
4,4,614305.0
5,5,614303.0
0,0,614308.0
1,1,614304.0
5,5,614304.0
7,5,614310.0
2,2,614306.0
1,1,614314.0
0,0,614304.0
0,0,614320.0
3,0,614307.0
0,0,614287.0
0,3,614332.0
6,6,614305.0
0,0,614308.0
5,5,614284.0
4,4,614306.0
3,4,614308.0
6,6,614275.0
2,2,614307.0
2,2,614324.0
2,2,614309.0
0,0,614304.0
0,0,614306.0
3,0,614305.0
1,5,614320.0
0,0,614306.0
1,1,614305.0
1,1,614306.0
0,0,614336.0
4,4,614312.0
0,0,614305.0
7,7,614278.0
6,6,614307.0
5,5,614306.0
1,1,614307.0
4,4,614301.0
6,4,614302.0
6,6,614278.0
4,4,614274.0
3,3,614299.0
1,1,614274.0
6,6,614315.0
5,5,614315.0
4,4,614283.0
4,4,614283.0
7,7,614307.0
0,0,614302.0
6,6,614315.0
7,7,614303.0
6,6,614294.0
4,4,614294.0
1,1,614307.0
2,2,614301.0
3,3,614316.0
3,3,614308.0
2,2,614295.0
6,0,614294.0
6,6,614299.0
7,7,614341.0
7,7,614297.0
3,2,614254.0
1,1,614267.0
1,3,614293.0
6,6,614305.0
6,6,614250.0
4,4,614296.0
4,4,614297.0
0,0,614287.0
2,0,614292.0
2,2,614293.0
1,3,614277.0
5,5,614297.0
0,0,614304.0
1,1,614299.0
6,6,614330.0
2,2,614287.0
0,0,614246.0
3,3,614306.0
4,4,614246.0
6,6,614297.0
0,0,614304.0
6,6,614290.0
2,2,614287.0
7,7,614241.0
2,2,614246.0
1,1,614294.0
2,2,614285.0
5,5,614289.0
1,1,614288.0
0,0,614241.0
5,5,614267.0
4,2,614240.0
7,7,614281.0
6,6,614247.0
1,1,614238.0
0,0,614283.0
3,3,614236.0
4,4,614236.0
6,6,614281.0
0,0,614238.0
5,5,614286.0
6,6,614283.0
4,4,614236.0
3,3,614293.0
1,1,614289.0
1,6,614236.0
2,2,614278.0
1,1,614260.0
1,1,614277.0
4,4,614286.0
2,2,614269.0
1,1,614267.0
0,3,614269.0
4,4,614270.0
1,1,614224.0
1,1,614227.0
6,6,614237.0
5,5,614217.0
4,4,614264.0
1,1,614277.0
2,7,614219.0
6,0,614260.0
2,2,614266.0
5,5,614208.0
1,1,614208.0
4,4,614248.0
4,4,614247.0
4,4,614245.0
6,6,614245.0
0,0,614244.0
7,7,614236.0
7,7,614242.0
3,3,614205.0
0,0,614187.0
6,6,614183.0
3,3,614207.0
3,3,614179.0
3,3,614221.0
0,0,614219.0
7,7,614213.0
5,5,614209.0
4,4,614210.0
6,6,614155.0
1,3,614149.0
3,0,614146.0
2,2,614189.0
0,0,614182.0
4,4,614168.0
3,3,614165.0
3,3,614109.0
1,3,614152.0
1,1,614126.0
1,0,614118.0
0,0,614059.0
6,6,614092.0
6,6,614044.0
7,5,614019.0
7,7,614010.0
2,2,613996.0
5,5,613981.0
1,0,613967.0
3,3,614011.0
4,4,613937.0
2,2,613921.0
4,4,613964.0
6,6,613901.0
0,0,613945.0
0,0,613901.0
7,7,613958.0
4,4,613896.0
7,7,613949.0
2,2,613949.0
3,3,613951.0
5,5,613951.0
4,4,613908.0
3,3,613961.0
2,2,613964.0
6,6,613912.0
0,0,613911.0
2,2,613958.0
1,0,613956.0
4,4,613973.0
1,1,613924.0
1,1,613931.0
6,6,613987.0
7,7,613946.0
6,6,613999.0
4,4,614011.0
1,1,613975.0
1,1,614022.0
0,3,614028.0
3,3,614040.0
5,5,614043.0
7,7,614050.0
0,0,614056.0
4,4,614074.0
2,2,614086.0
5,5,614087.0
3,3,614044.0
2,1,614102.0
7,7,614120.0
5,5,614071.0
3,3,614119.0
3,3,614126.0
2,2,614137.0
0,0,614148.0
0,0,614161.0
2,7,614173.0
5,5,614126.0
6,6,614179.0
1,1,614188.0
5,5,614197.0
5,5,614153.0
7,7,614157.0
4,4,614207.0
3,1,614209.0
2,2,614214.0
1,1,614213.0
1,1,614224.0
7,7,614219.0
7,7,614222.0
4,4,614231.0
4,4,614183.0
4,4,614228.0
3,3,614249.0
2,2,614235.0
6,6,614198.0
2,2,614198.0
0,0,614199.0
7,7,614200.0
1,1,614238.0
3,3,614256.0
2,2,614239.0
5,5,614249.0
2,2,614238.0
4,4,614265.0
2,2,614255.0
6,6,614208.0
2,2,614264.0
0,0,614256.0
2,7,614210.0
6,6,614270.0
7,4,614262.0
7,7,614219.0
5,5,614272.0
3,3,614265.0
1,1,614265.0
1,1,614261.0
6,6,614261.0
6,6,614245.0
4,4,614270.0
4,4,614278.0
2,2,614221.0
4,4,614275.0
6,6,614265.0
0,3,614270.0
5,5,614265.0
0,0,614271.0
7,7,614263.0
0,0,614265.0
3,3,614267.0
2,2,614272.0
0,0,614260.0
2,1,614280.0
5,5,614274.0
1,1,614237.0
3,1,614266.0
5,6,614267.0
1,3,614280.0
2,2,614239.0
6,6,614251.0
2,2,614282.0
5,5,614252.0
0,4,614243.0
0,4,614283.0
6,6,614273.0
3,3,614265.0
3,3,614269.0
2,2,614240.0
0,0,614268.0
0,0,614268.0
3,3,614267.0
3,3,614225.0
7,7,614244.0
2,2,614253.0
2,2,614255.0
3,3,614256.0
0,4,614270.0
7,7,614241.0
6,6,614279.0
0,0,614281.0
1,1,614267.0
5,5,614263.0
2,2,614294.0
1,1,614223.0
2,2,614275.0
1,3,614262.0
4,4,614252.0
3,3,614270.0
0,0,614268.0
1,1,614245.0
4,4,614272.0
1,1,614226.0
3,3,614244.0
7,7,614246.0
1,1,614269.0
2,2,614272.0
5,5,614284.0
7,7,614264.0
7,7,614274.0
5,5,614287.0
1,1,614275.0
2,6,614229.0
2,2,614225.0
0,6,614271.0
0,0,614271.0
1,1,614268.0
1,3,614300.0
0,0,614285.0
0,0,614278.0
7,6,614266.0
1,1,614268.0
7,7,614271.0
6,6,614272.0
4,4,614273.0
0,0,614272.0
1,3,614242.0
5,5,614274.0
7,7,614273.0
0,0,614275.0
5,5,614257.0
4,4,614274.0
1,1,614277.0
2,2,614275.0
0,0,614268.0
5,6,614231.0
0,0,614227.0
2,2,614273.0
2,2,614291.0
6,6,614286.0
0,0,614275.0
7,7,614227.0
1,1,614272.0
3,3,614268.0
2,2,614275.0
5,5,614273.0
4,2,614274.0
0,0,614270.0
5,5,614247.0
1,1,614281.0
2,2,614265.0
3,3,614275.0
7,7,614273.0
1,1,614308.0
2,2,614289.0
1,1,614276.0
7,3,614272.0
6,6,614276.0
0,0,614273.0
7,7,614272.0
6,6,614245.0
0,0,614275.0
2,2,614282.0
0,0,614274.0
7,7,614276.0
7,7,614247.0
0,0,614259.0
7,7,614273.0
6,6,614247.0
3,3,614247.0
1,1,614258.0
6,6,614230.0
3,3,614279.0
2,2,614280.0
3,3,614274.0
1,1,614277.0
3,3,614275.0
0,1,614306.0
0,0,614276.0
0,0,614275.0
6,6,614284.0
4,4,614279.0
5,5,614277.0
7,7,614271.0
6,6,614249.0
0,0,614271.0
5,5,614274.0
0,0,614289.0
3,3,614272.0
2,2,614291.0
2,2,614250.0
5,5,614272.0
7,7,614249.0
6,6,614260.0
1,1,614270.0
0,0,614277.0
1,3,614249.0
2,4,614275.0
0,0,614277.0
2,4,614247.0
2,2,614294.0
0,0,614278.0
1,1,614233.0
0,0,614269.0
5,5,614274.0
0,0,614234.0
2,2,614288.0
6,6,614233.0
7,7,614283.0
4,4,614268.0
1,0,614277.0
7,7,614254.0
2,2,614236.0
4,4,614263.0
4,4,614258.0
4,4,614231.0
5,5,614276.0
5,2,614288.0
0,0,614281.0
5,5,614264.0
2,2,614289.0
5,5,614263.0
0,0,614251.0
0,0,614248.0
7,7,614243.0
5,0,614236.0
4,4,614283.0
7,7,614276.0
0,0,614288.0
7,7,614254.0
6,6,614266.0
2,2,614264.0
5,5,614278.0
1,1,614247.0
5,5,614263.0
7,7,614247.0
6,6,614276.0
7,7,614285.0
5,5,614293.0
3,3,614283.0
6,6,614277.0
4,4,614282.0
4,4,614291.0
0,0,614275.0
3,3,614289.0
0,0,614236.0
1,6,614281.0
2,2,614273.0
1,1,614278.0
2,2,614279.0
0,0,614262.0
2,2,614264.0
0,0,614281.0
7,7,614304.0
5,5,614308.0
6,6,614255.0
0,0,614232.0
2,2,614278.0
6,6,614264.0
6,6,614255.0
7,2,614288.0
1,1,614251.0
7,7,614289.0
0,0,614280.0
7,7,614285.0
4,4,614251.0
6,6,614283.0
7,7,614294.0
6,5,614253.0
4,4,614277.0
0,0,614299.0
1,1,614265.0
1,1,614297.0
4,4,614293.0
7,7,614257.0
2,2,614295.0
6,6,614264.0
0,0,614263.0
0,0,614238.0
5,5,614270.0
7,7,614257.0
3,3,614271.0
0,0,614238.0
0,3,614280.0
4,4,614265.0
6,3,614247.0
4,4,614257.0
4,4,614254.0
6,6,614262.0
2,2,614277.0
5,5,614252.0
4,4,614252.0
1,1,614266.0
6,4,614281.0
2,2,614277.0
0,0,614256.0
7,7,614278.0
6,6,614282.0
1,1,614290.0
7,7,614249.0
1,0,614282.0
2,2,614237.0
7,7,614280.0
0,0,614285.0
5,5,614287.0
0,0,614287.0
3,0,614274.0
1,1,614238.0
